order_item_id,order_id,product_id,quantity,unit_price,total_price
ITEMALB4TCCIKG9B,ORDDEC1YSFZ1T54,PRDQRP87CMCDO8H,3,4356.0,13068.0
ITEMBTU7E2K2V3ZU,ORDX4ZAIHMUY70B,PRD0FPTXHMIK7DJ,1,12747.0,12747.0
ITEMN8A8O0MUYXHD,ORDX4ZAIHMUY70B,PRDSYRPV8XHWEC7,1,44189.0,44189.0
ITEMY3W43PWHEEVA,ORDX4ZAIHMUY70B,PRDGEYUF6FJLZCM,3,37113.0,111339.0
ITEMJE5WAEGL3BBS,ORDQJVV9IULSQDD,PRDM8UBB8NJ8WHD,3,2342.0,7026.0
ITEMPT7BTJ5G9UIO,ORDQJVV9IULSQDD,PRD8IVC5BWHGTGO,3,34484.0,103452.0
ITEMCPUS03T5EKQF,ORDQJVV9IULSQDD,PRD7RRSWAPI4S45,2,47636.0,95272.0
ITEMBV1OZN9AYA8L,ORDKCUEDI63P76K,PRDLQCK8TPBF0DK,3,47482.0,142446.0
ITEM8VXCLZUWR8BM,ORDKCUEDI63P76K,PRDP1X3RL8KGK9N,1,2343.0,2343.0
ITEMRKO6WHWK9U72,ORDKCUEDI63P76K,PRD5PPXFG0I6J98,2,40708.0,81416.0
ITEM1N34RQPK6WCE,ORDKCUEDI63P76K,PRD7THOO4VSCM4U,1,39217.0,39217.0
ITEMOQ7QXM0ZDLBM,ORDUOB4KD9TTMWN,PRD4NKXPTIYJK6D,3,9454.0,28362.0
ITEMAESVZI4PUFSF,ORDUOB4KD9TTMWN,PRD9YB87AIG3OKZ,3,47699.0,143097.0
ITEMH3TS79IBNWS9,ORDUOB4KD9TTMWN,PRDHUEYL6SUSEBL,1,14194.0,14194.0
ITEM9EH4COR8UVPU,ORDEY1ZTHHEK7UM,PRD4JUY9E1HAF7V,3,158.0,474.0
ITEMLQ288ZR3SMHL,ORDEY1ZTHHEK7UM,PRDJM1BZA2036AV,1,41999.0,41999.0
ITEMAK2GEW4GSLZS,ORDSLNWMW5K8BLJ,PRD5YX80G9HKUC7,2,7305.0,14610.0
ITEMIXM09OPZNCPD,ORDFRUJXLSPXWXZ,PRDLQCK8TPBF0DK,1,47482.0,47482.0
ITEMJ27TMIGJPNQG,ORDFRUJXLSPXWXZ,PRDJKCJUFFVIUR9,1,9952.0,9952.0
ITEMZ5TTLV1W7E3G,ORDFRUJXLSPXWXZ,PRDF4MU8GX9GSP4,1,34125.0,34125.0
ITEMCMZS1TZ5AOPK,ORDGLB66PJVEEZ1,PRD0FPTXHMIK7DJ,2,12747.0,25494.0
ITEM8FWUI3H7E829,ORDGLB66PJVEEZ1,PRD6GGJW9Q8MP2R,2,11293.0,22586.0
ITEMXR13ALAVRVV1,ORDGLB66PJVEEZ1,PRDEANCUO7IB21W,3,16510.0,49530.0
ITEMXM601XXKBM15,ORDGLB66PJVEEZ1,PRDJ702OFVBQINJ,2,40443.0,80886.0
ITEMSRMVAXQOPM9F,ORDIS4WVIQXYA1N,PRD1DMH1XBX2Z80,3,48946.0,146838.0
ITEM2PTRY5LKQ2RS,ORD1DHH4KSYI9GD,PRD23D5GBQMIQ5T,1,5939.0,5939.0
ITEMKGFXHUCVN9OW,ORD1DHH4KSYI9GD,PRDMW08WXGLDYFH,3,36307.0,108921.0
ITEM59PAUX9MGRK5,ORD1DHH4KSYI9GD,PRDZ0VGJZ7IXBFQ,3,32414.0,97242.0
ITEMK9DEQ620RLE7,ORDF2O3ZZ1WBCNF,PRD6PQFP01IFKDC,2,38936.0,77872.0
ITEMD0PZFWGFRBYJ,ORDF2O3ZZ1WBCNF,PRDFFI90KUL90LJ,2,16949.0,33898.0
ITEM61W3D0ZU318B,ORDF2O3ZZ1WBCNF,PRDQ75LVAAQ4W1S,3,49471.0,148413.0
ITEMHF2Q7VJL3J6Y,ORDC10IRC7GFSL9,PRDESYTVY5AB407,3,34988.0,104964.0
ITEMNEQ2UI55J1GD,ORDC10IRC7GFSL9,PRDKA3IRX8R1U4S,3,38818.0,116454.0
ITEM2P49Y7BSOQIN,ORD1VJ8DMI5724Z,PRD8B9ZY1E5FTE3,1,4527.0,4527.0
ITEMYF707IZV4WS3,ORD1VJ8DMI5724Z,PRDLVLIHV0NHRQC,3,5884.0,17652.0
ITEMCL9CUWUZ5MAG,ORD1VJ8DMI5724Z,PRD20KOOOIMGCV2,2,27864.0,55728.0
ITEMCJDBFRFDUI7A,ORDFKDU70XTCRQH,PRDM8UBB8NJ8WHD,1,2342.0,2342.0
ITEM7IDXJWWSE9NM,ORDFKDU70XTCRQH,PRDLT30WQVY4SU2,2,30016.0,60032.0
ITEMUAJRN8QXVCWG,ORD7NXGCMTMFEPU,PRDIHHBEGRYWOBY,3,1860.0,5580.0
ITEM826VRM3JUGWW,ORDPMS0RNCX6WGW,PRDI9AMQO1K9QXR,2,23091.0,46182.0
ITEM1H1BEAVBKY2G,ORDDDX3L72MTQ0V,PRDT0QTTDA9Q4B4,3,47966.0,143898.0
ITEMZQUOIAH7GJ0I,ORDDDX3L72MTQ0V,PRD2EOHV96WRCOR,1,17053.0,17053.0
ITEMCESXOW7RBLZS,ORDVA28Z2M48T2V,PRDMFWDIGWCASLH,1,38312.0,38312.0
ITEMKBVNATCI9HAT,ORD2BU32A5AJ9FA,PRDNN0IV2SM4KZJ,1,46263.0,46263.0
ITEMQUL0CQMZJX02,ORD2BU32A5AJ9FA,PRDM17U6NBVDYKW,3,47669.0,143007.0
ITEM4L8AY25P7AF8,ORD2BU32A5AJ9FA,PRD7RWXXXYKMCSY,3,11112.0,33336.0
ITEMYIFREAFR0CVJ,ORD2BU32A5AJ9FA,PRDGZSZT0LQNZ36,1,7560.0,7560.0
ITEMXLE4OTV2AL1U,ORDXGDSVZFLWB8K,PRD7ZCDBW83M17L,1,23921.0,23921.0
ITEMI2R54TVHNYYF,ORDXGDSVZFLWB8K,PRDDY4LLK7N1OCF,3,40582.0,121746.0
ITEMK3L4YS0ON3VC,ORD7P9HT8X5HS4M,PRD0EIARQTGMTU7,1,49603.0,49603.0
ITEMIJULDOLG2MD1,ORD7P9HT8X5HS4M,PRD5SLBOT6W5JQX,2,40023.0,80046.0
ITEM5GBE2IH15LGU,ORD7P9HT8X5HS4M,PRDBMLOE43TBZ3E,2,28114.0,56228.0
ITEM5ZS6C3AAZDIN,ORD7P9HT8X5HS4M,PRDEPTD4RBH5B5E,2,14628.0,29256.0
ITEMXF8KQ3DBQS7D,ORDOMTVOFB87RV0,PRDCZGWE1HUKDNG,3,5589.0,16767.0
ITEMG052RW7ZGY3D,ORDOMTVOFB87RV0,PRDJLBQTIZM091R,1,1944.0,1944.0
ITEMMRBFCR752SSA,ORDOMTVOFB87RV0,PRDI7A8K61VQ2HF,2,38230.0,76460.0
ITEM5Q8Q7OB2F27B,ORDOMTVOFB87RV0,PRDGC2J7KBVB1WT,1,9499.0,9499.0
ITEMA9R6XR1M2EIA,ORDWDA7DGNE5HZW,PRDYXJQP3CYBXNR,2,21258.0,42516.0
ITEM350WXEYLB2S8,ORDSV72YFFOIVZX,PRDV582ABNGIDXO,3,12491.0,37473.0
ITEMUXYPNVV1D3LN,ORDSV72YFFOIVZX,PRDU4IALAULK9XK,3,33903.0,101709.0
ITEMT7B4YVIEPWDB,ORDSV72YFFOIVZX,PRD67YYS1B58MUK,1,766.0,766.0
ITEMXDKDYA4YHB5Z,ORDSV72YFFOIVZX,PRDL0RH94W563IR,3,22785.0,68355.0
ITEM1NKXY9OLDJK0,ORDYA1V4681IKXJ,PRDSE7T8SWAWD03,2,36525.0,73050.0
ITEMQ6HOI17GK72N,ORDYA1V4681IKXJ,PRDWBU1YGKJHKF7,2,40240.0,80480.0
ITEMLBPUHL7P7OJL,ORDYA1V4681IKXJ,PRD7KGUPNFIH3VC,3,25080.0,75240.0
ITEM9IY2Z0G8ZEMQ,ORDYA1V4681IKXJ,PRDJM1BZA2036AV,2,41999.0,83998.0
ITEM2ALXPKE6I4BW,ORDC30K71HHSXUL,PRDNZB2Z5TZM6QA,3,37444.0,112332.0
ITEMWGPXOS610FNH,ORDC30K71HHSXUL,PRDBOR1ES3403V0,2,570.0,1140.0
ITEMKLULPN9DJAS0,ORDC30K71HHSXUL,PRDQ87NKXZYTZAC,1,35732.0,35732.0
ITEMN2Y4DQPEDQV3,ORDC30K71HHSXUL,PRDB4XRTKX7E7A5,2,36739.0,73478.0
ITEMW9YF1JUJPPIT,ORDF6HMJ0F3UOLL,PRD7RSQLIA1TEU6,1,30592.0,30592.0
ITEMYGE2MGGYYIYI,ORDF6HMJ0F3UOLL,PRDYV76LM82J9P0,3,46546.0,139638.0
ITEMBAWMNKO5H05J,ORDUDWE5AE68KVL,PRDY30G05QFQXT5,1,5273.0,5273.0
ITEMKB9NC462VQIP,ORDMRNY4OB84X7O,PRD2CRWCQN4VFXI,3,299.0,897.0
ITEMW6F084HQ6UY4,ORD9BO6SJJXP6YH,PRDGG751FLGW82I,1,47626.0,47626.0
ITEMNSMZY6G8DC0P,ORDUBY1LZPY7AJF,PRDW0OA2VVMT5K5,2,2921.0,5842.0
ITEM9EZSC1AW8XHT,ORDUBY1LZPY7AJF,PRDLF3XC03ZQJDB,3,34111.0,102333.0
ITEM0KDEPQM7CVQM,ORDD7Q2IOO5CLT1,PRDI1BITZA72HBF,3,31821.0,95463.0
ITEMXLI1LEL3ECEN,ORDB71R272D6BXP,PRD48O5KFBI8B8H,3,24187.0,72561.0
ITEMPFH6FNUQFNYT,ORDB71R272D6BXP,PRD110D7KKFQW93,1,8481.0,8481.0
ITEMY42J5NXMBHAD,ORDB71R272D6BXP,PRDHN1PN3SG28FB,3,42212.0,126636.0
ITEMCS5D7K13O1TB,ORDB71R272D6BXP,PRDM6Z2H01AKSI7,3,23299.0,69897.0
ITEMSIOQUZ46YT67,ORD88PSNZ73XEBU,PRD15WF5X2W08WI,2,1916.0,3832.0
ITEMI7E8F6YPDW4Q,ORD88PSNZ73XEBU,PRDZ21SVXFIN2VS,3,34109.0,102327.0
ITEM1PMCPLRXUYR1,ORD88PSNZ73XEBU,PRDL56OV3JHRKB0,1,18583.0,18583.0
ITEM493VFF3MRCNE,ORDEQYJML50BARZ,PRDSYRPV8XHWEC7,1,44189.0,44189.0
ITEM1N58UGTCYRLK,ORDEQYJML50BARZ,PRD7KGUPNFIH3VC,3,25080.0,75240.0
ITEMFD8Y02ZJMBSJ,ORDM7RPKVSYEHRR,PRDREQ6PZ0EG3CX,1,40172.0,40172.0
ITEM7KT7880BP3CR,ORDM7RPKVSYEHRR,PRDPGOGF0T6ANBA,3,3200.0,9600.0
ITEMIAQMA1YWT9HG,ORD6GXSBEULBKGR,PRD94UVKX3DHG8N,3,21750.0,65250.0
ITEM08G2Z7MKPFWG,ORD6GXSBEULBKGR,PRD5UMEZUUH3YTL,1,16676.0,16676.0
ITEMLD0HA19EQ5VA,ORD6GXSBEULBKGR,PRDMDJFU6YU5RHO,2,30090.0,60180.0
ITEM34KV911PYCAE,ORD6GXSBEULBKGR,PRDT7X6ZSLG0C2N,2,16113.0,32226.0
ITEM6LKDXPJANZ2E,ORD9GNYCA4GFM2L,PRD7S863Q97LXL7,2,45770.0,91540.0
ITEM7QICCIVEUCQV,ORDLXH4VAIHZIH7,PRDKA3IRX8R1U4S,3,38818.0,116454.0
ITEMFPHCWKW80HKZ,ORDLXH4VAIHZIH7,PRDB3WC2CXPJ2KC,2,30194.0,60388.0
ITEMAETV2ATM88AI,ORDLXH4VAIHZIH7,PRD4CN13D9CIXBE,3,38638.0,115914.0
ITEMKNKRYDDIZ6E8,ORD472WZH0O8HJM,PRDUEWF59W21B9H,2,40049.0,80098.0
ITEMPZQKX60QGD9D,ORD472WZH0O8HJM,PRD1JU1I4J5ZAJC,3,29438.0,88314.0
ITEMXUICXFV09SJY,ORD472WZH0O8HJM,PRD9LLQPRLKHBEU,2,22044.0,44088.0
ITEMMU0GZCBH1O0R,ORD472WZH0O8HJM,PRD7THOO4VSCM4U,1,39217.0,39217.0
ITEMW2E3Z3I5BD5V,ORD5H1JM4ZWTMBG,PRDOI0A2QYAN3A9,1,19122.0,19122.0
ITEMYNH2GEQVA7AK,ORDXHTYEBORO4NN,PRDNA07FF5UVKQP,1,16887.0,16887.0
ITEM3M6S9MJRXPD5,ORDXHTYEBORO4NN,PRDMVJ3GQO2UXUS,2,18607.0,37214.0
ITEMAQHUTAOUIVB2,ORDXHTYEBORO4NN,PRDU4IALAULK9XK,3,33903.0,101709.0
ITEM4O8JZO189XHG,ORDBKLMBUA3CGB0,PRD04Y95VHPB83D,3,47830.0,143490.0
ITEMFWMY36E6OE6Y,ORDBKLMBUA3CGB0,PRDT9JC4QRH051G,2,16364.0,32728.0
ITEMWH0UTSH9TJZ9,ORDBKLMBUA3CGB0,PRD5T600BXKLUT7,2,41744.0,83488.0
ITEMBPMRA5SXQ64W,ORDBKLMBUA3CGB0,PRDT18J0PQNZRD9,2,43772.0,87544.0
ITEMAXFHPAYVKIXI,ORDB3EA8J01PQ6E,PRDMW08WXGLDYFH,3,36307.0,108921.0
ITEMX2O10F960NFF,ORDB3EA8J01PQ6E,PRD9XLSM3ST0DD7,2,3797.0,7594.0
ITEM1QLDZU7SA5QA,ORDR6PSOHY7JD6M,PRDNA07FF5UVKQP,1,16887.0,16887.0
ITEMADUPUZ7HAGHB,ORDR6PSOHY7JD6M,PRD3YPVXEH8A61T,2,37220.0,74440.0
ITEMFWF0HN9POUX2,ORDR6PSOHY7JD6M,PRDCNKLKFUD3MOW,3,20946.0,62838.0
ITEMMWPJJ99W66AL,ORDWD558JC67UZJ,PRD87VWYPD6XDYS,3,4449.0,13347.0
ITEM646NBBH5XTHZ,ORD78S3WUT4ZZS6,PRDBO6OB4KM8OF8,2,31043.0,62086.0
ITEMVO1AQJKC1OP0,ORD78S3WUT4ZZS6,PRDYOTQXVOCVTWU,3,3223.0,9669.0
ITEMYAVFJLKIE5G1,ORD78S3WUT4ZZS6,PRD2Z27DFAK9JEQ,1,12069.0,12069.0
ITEMYNISBX1V26OZ,ORD78S3WUT4ZZS6,PRD67MUN4EB8MTC,1,8627.0,8627.0
ITEMJEAWHSZO9YKD,ORD9F3MKCNWTWCX,PRD7PCBF8O19R7J,2,3262.0,6524.0
ITEM8V20YTWH8YIL,ORD9F3MKCNWTWCX,PRDQAZ7S0JT2PE5,3,24912.0,74736.0
ITEMRV2NCULB0S2Q,ORDKKWZX5T38LZR,PRDWTY5BWI124YN,2,7524.0,15048.0
ITEME3R8WZM0WZD6,ORDGT7I39IQ30TN,PRDAIOSB4O4H28V,2,100.0,200.0
ITEMHLH8117RLICD,ORDWUABIJJQ8PLO,PRDCIT9HYRLCUFX,3,15418.0,46254.0
ITEMQT8CN777QHDT,ORDWUABIJJQ8PLO,PRDMDO37IH9LEVS,3,46180.0,138540.0
ITEMOVV2K4Q94ELN,ORDWUABIJJQ8PLO,PRD0PGFPQAQD6X5,2,22311.0,44622.0
ITEM3144GS9MHRIV,ORD7KJCNY9TQOL5,PRDTB7DJ2KQ1EGO,3,42805.0,128415.0
ITEM077QQJEVHAJB,ORD7KJCNY9TQOL5,PRDBOR1ES3403V0,3,570.0,1710.0
ITEMTUIXPL0DCOGI,ORD7KJCNY9TQOL5,PRD7WGW6G560LEV,1,2218.0,2218.0
ITEMBXRD8R5Z10VE,ORD7KJCNY9TQOL5,PRDF4MU8GX9GSP4,3,34125.0,102375.0
ITEMDMJX74BKTKU9,ORD8KJES42I9ZHG,PRDGG751FLGW82I,3,47626.0,142878.0
ITEMSQIACWRX49ZQ,ORD8KJES42I9ZHG,PRDMDO37IH9LEVS,2,46180.0,92360.0
ITEMF1VK6CZ1EZZE,ORDYNO7TK4WDEDE,PRDIP00USSX31Z6,2,44723.0,89446.0
ITEMRVLX54IO4OL4,ORDYNO7TK4WDEDE,PRDVKGD9LWOKYIZ,3,18566.0,55698.0
ITEMOEJZAS0K2WOY,ORDYNO7TK4WDEDE,PRDRKN6G3QWWDVP,2,45857.0,91714.0
ITEM5IZPGHQIJ2XH,ORDEMO52QYKR7QJ,PRD77BEJYN1UTPN,2,25111.0,50222.0
ITEMEZT7O13LPYG6,ORDEMO52QYKR7QJ,PRDM17U6NBVDYKW,2,47669.0,95338.0
ITEMHIJGQT5YRF8L,ORDEMO52QYKR7QJ,PRDUF99CSMX5OLD,1,26310.0,26310.0
ITEM62DJNI5DB78D,ORDEMO52QYKR7QJ,PRD4UKY0HOKKFDB,2,36167.0,72334.0
ITEMBYFDJ27OFVLB,ORDDAWL1POT9X17,PRDTIXB4SAK5C5V,3,7053.0,21159.0
ITEMNYYDYPQ6S7AY,ORDDAWL1POT9X17,PRDJKCJUFFVIUR9,3,9952.0,29856.0
ITEMQ2UQ2JANY7J5,ORDDAWL1POT9X17,PRD9XLSM3ST0DD7,3,3797.0,11391.0
ITEMHJEIC2FK3NPW,ORDDAWL1POT9X17,PRD2XX6WNE2R11W,1,23298.0,23298.0
ITEM4586OVZP98EZ,ORD58CODKGTT4Q3,PRD7RRSWAPI4S45,2,47636.0,95272.0
ITEMA4Y3556OOE98,ORD58CODKGTT4Q3,PRDN35X8F14QDV0,1,43434.0,43434.0
ITEM2T7P15TDTSTN,ORD58CODKGTT4Q3,PRD1J247BBYBXZH,1,23549.0,23549.0
ITEMFCXL72XX53XI,ORD58CODKGTT4Q3,PRD5IP7FMJ1H87P,3,29585.0,88755.0
ITEML71U15YSYSQM,ORD18Q9OHD8MB3O,PRDZ82V5SBUR40U,3,32379.0,97137.0
ITEM12ZWXC3ZZ7Z7,ORD18Q9OHD8MB3O,PRDB4XRTKX7E7A5,2,36739.0,73478.0
ITEMDVL8RPTXYTML,ORD18Q9OHD8MB3O,PRDJ05EIZ649LG2,1,38177.0,38177.0
ITEMESM8D07ZEUZO,ORD18Q9OHD8MB3O,PRDR98EVPYQI57G,3,9802.0,29406.0
ITEM0AB1YU41EC7A,ORD475TKHKF11VX,PRD4TQ0TIJ69WU5,3,37586.0,112758.0
ITEMFBQICMYN6NYD,ORDID950MIVX9P5,PRDOX33AS0Z1KT2,2,17327.0,34654.0
ITEM7D9LR8IXNIVX,ORDID950MIVX9P5,PRD5SLBOT6W5JQX,2,40023.0,80046.0
ITEMAMG8NANRMN47,ORDID950MIVX9P5,PRDS4KWZ95HO2AZ,1,23246.0,23246.0
ITEMPPES8QCBBSYP,ORDID950MIVX9P5,PRDJKCJUFFVIUR9,2,9952.0,19904.0
ITEM7ML36CSOFBU7,ORDZLFM3K5NHJ9C,PRDA6KBFQM3KGA5,3,25054.0,75162.0
ITEMFIDGQV1MTJ95,ORDZLFM3K5NHJ9C,PRDT7X6ZSLG0C2N,2,16113.0,32226.0
ITEMCUYI60EXS53A,ORDZLFM3K5NHJ9C,PRDGCTV644OXAE8,2,2975.0,5950.0
ITEMDLXICAUUD5MQ,ORDJQ27H58HUOIH,PRDUIVJASVVD9ZR,1,6117.0,6117.0
ITEMBPQHS4QK72VM,ORDJQ27H58HUOIH,PRDATT28S7JW7SO,3,24961.0,74883.0
ITEMTR3YYGJZFKLX,ORDJQ27H58HUOIH,PRDATT28S7JW7SO,2,24961.0,49922.0
ITEM4TL8QOO3DT1G,ORDJQ27H58HUOIH,PRDQUOF6QXVQEG4,1,13486.0,13486.0
ITEMD5XMSF1CT9E8,ORD3OETRDLD1CB2,PRDQFQYGENXKJCV,1,9914.0,9914.0
ITEMQEGHHF36A4QN,ORD3OETRDLD1CB2,PRDZ82V5SBUR40U,1,32379.0,32379.0
ITEM38OWVECUY1N9,ORD3OETRDLD1CB2,PRDOV4QL6ZEA6GK,2,10106.0,20212.0
ITEMVKDKTDIZRSGU,ORDS0FVARO031Q9,PRD4B1YITHGHOVY,1,20982.0,20982.0
ITEMBV7PHRHGMXUC,ORDS0FVARO031Q9,PRDELBKKF1BTNR2,3,32220.0,96660.0
ITEMVR4SPUZ3JBK8,ORDS0FVARO031Q9,PRDO82J03GH2557,2,31646.0,63292.0
ITEMV053CWW03VZD,ORDIND1KPFO8QYF,PRDTB7DJ2KQ1EGO,3,42805.0,128415.0
ITEM62M7NQ8J7UMO,ORDIND1KPFO8QYF,PRD29VERRR1TLDF,3,15721.0,47163.0
ITEMEH24JYLMEO1V,ORDIND1KPFO8QYF,PRDUJPUSMZ74ZVG,3,17275.0,51825.0
ITEM64UOL2CDQ8K5,ORDIND1KPFO8QYF,PRDJWTY5A4B7G71,1,20753.0,20753.0
ITEM09GQZCQL4ANG,ORDVS5AOIJ27ZYY,PRDSQ1H4BG0MIQB,1,8180.0,8180.0
ITEMTOQO9JXX6POT,ORDVS5AOIJ27ZYY,PRDW2I92SPIZK7F,2,40698.0,81396.0
ITEML8WNOFW8DCRA,ORDSJ0YZS2N34XD,PRD42OHJKVQT2IB,1,39249.0,39249.0
ITEMD9I2QE00CVNR,ORDVPKU4A34QPPK,PRD9LLQPRLKHBEU,3,22044.0,66132.0
ITEM8M5V3P623B9E,ORDQS4DPGCQ0OZL,PRD2EOHV96WRCOR,2,17053.0,34106.0
ITEMH2PV3D4VVZNA,ORDQS4DPGCQ0OZL,PRDVKGD9LWOKYIZ,3,18566.0,55698.0
ITEMK4AJIOUUDY6Y,ORDQS4DPGCQ0OZL,PRD5EQWRRWIN863,3,5399.0,16197.0
ITEMCBS3AD54M1ZR,ORDLNOFNTK6PKFE,PRDOTS95169TB5M,2,10590.0,21180.0
ITEM1NP96MSCO4MX,ORD45E42AJWG91E,PRDQA65RHSJ5ZC5,1,41955.0,41955.0
ITEMXGVHHADQOEU2,ORD45E42AJWG91E,PRDVKGD9LWOKYIZ,3,18566.0,55698.0
ITEMB9WMOLNKZ35V,ORD45E42AJWG91E,PRDKNPQRWRORE3B,2,21875.0,43750.0
ITEM44RNB2JSMUY0,ORD8MMB7HHVK3QC,PRDOTS95169TB5M,2,10590.0,21180.0
ITEMSUF6JE4WW9A1,ORD8MMB7HHVK3QC,PRD20KOOOIMGCV2,3,27864.0,83592.0
ITEM2FE5FJVEUXTT,ORD8MMB7HHVK3QC,PRDNN0IV2SM4KZJ,2,46263.0,92526.0
ITEM2GBPD16YBFVH,ORDGT33FJDU56GH,PRDZPX4N31Y1IOY,2,9405.0,18810.0
ITEMOCYQNQD39MGA,ORDGT33FJDU56GH,PRDJKCJUFFVIUR9,1,9952.0,9952.0
ITEMIQZ8BX8BYROU,ORDGT33FJDU56GH,PRDLMBLH7Z7QDB4,1,29716.0,29716.0
ITEM9LPLJRX4X38L,ORDGT33FJDU56GH,PRDXN2O0I93NLIV,3,35600.0,106800.0
ITEM2F7XJE8QBOR8,ORD9DJFNKW8FPWP,PRD7ZCDBW83M17L,3,23921.0,71763.0
ITEM235B0BYBR531,ORD9DJFNKW8FPWP,PRDEPTD4RBH5B5E,2,14628.0,29256.0
ITEMLHEOREDEPI51,ORD9DJFNKW8FPWP,PRDJ49IBQQOFETR,1,1491.0,1491.0
ITEMHTK14ORT93NF,ORDENZCCTHGTRON,PRD67MUN4EB8MTC,2,8627.0,17254.0
ITEMT6I0HFP502EH,ORDENZCCTHGTRON,PRD9Z90T3IU5RYY,2,37115.0,74230.0
ITEM80BZ5S8LS1GF,ORDENZCCTHGTRON,PRDLLT3X05DEWGG,1,16644.0,16644.0
ITEM42NWI2MN7F7E,ORDY3IU9SS49FX6,PRD2Z27DFAK9JEQ,3,12069.0,36207.0
ITEMH3YUBPNZREG0,ORDY3IU9SS49FX6,PRDM8UBB8NJ8WHD,2,2342.0,4684.0
ITEMU9CIOI4ZTFRT,ORDY3IU9SS49FX6,PRDCJ3VX2VTCULG,3,46242.0,138726.0
ITEM3Y2Q8CG2ZU7I,ORDV01XGUF8F4M8,PRDTB7DJ2KQ1EGO,1,42805.0,42805.0
ITEMTKAWCXKGCT0H,ORD83HTZXRUAJGR,PRDL56OV3JHRKB0,3,18583.0,55749.0
ITEMHH4SOF5RVKT3,ORDRB72IC3Y8QLD,PRDVV8DDJRBUVP5,3,30344.0,91032.0
ITEMS725OYD1CDGV,ORDRB72IC3Y8QLD,PRDCD7D3KKMNVM3,3,16265.0,48795.0
ITEMXFZ4DPRR87YY,ORDFVUGS3TH3FR8,PRDETFJ1S4A5Y7Z,2,29610.0,59220.0
ITEMJX5P6G5138JK,ORDR94XMHDFUIPE,PRDAO0NVYVXNVWK,3,8683.0,26049.0
ITEMH7I03YZZQ5U0,ORDW3YJJOBBQ6B4,PRD7HGKEG26RPXB,1,16266.0,16266.0
ITEMQA03DB5RO4QM,ORDW3YJJOBBQ6B4,PRDJM1BZA2036AV,3,41999.0,125997.0
ITEM53ML12AHL3X5,ORDBGKZ1OP089G0,PRDKP222W185OII,3,29474.0,88422.0
ITEMRIESMP8CME6C,ORDBGKZ1OP089G0,PRDZUEGBF2ROIQ0,3,1958.0,5874.0
ITEM6L4JAOYF2H75,ORDBGKZ1OP089G0,PRDCNKLKFUD3MOW,1,20946.0,20946.0
ITEM9QQ55DSK72WM,ORDR8V9EPDGB8MG,PRD49TDAFDTDE3B,3,38581.0,115743.0
ITEMWRRIETPX0XNR,ORDW88AUZUK9FAH,PRDUF99CSMX5OLD,2,26310.0,52620.0
ITEM44DOSZZE001R,ORDW88AUZUK9FAH,PRDWWUNT696ZU6D,1,5194.0,5194.0
ITEMKN5TGHA8HE3D,ORDW88AUZUK9FAH,PRD77BEJYN1UTPN,2,25111.0,50222.0
ITEMGIK23EUIDB7K,ORDW88AUZUK9FAH,PRDPT0T8EYZKSY9,3,12751.0,38253.0
ITEMLAPJK0J9VKVS,ORDLDFO0R3ZVLIG,PRDDT3ONQSU65A0,1,39570.0,39570.0
ITEMOHUFB2SYVPYF,ORDLDFO0R3ZVLIG,PRDN64IEWN5VBXJ,2,32275.0,64550.0
ITEM0CXVK219SDZK,ORDLDFO0R3ZVLIG,PRDJ3KZZXV73YZV,3,1225.0,3675.0
ITEMAH69A49TJ4TF,ORDLDFO0R3ZVLIG,PRDGYPUF83WTQKH,2,40356.0,80712.0
ITEMD1JINW58NRXD,ORDG54Q8X9B26YA,PRDUDBVIW2SSX4Y,3,20755.0,62265.0
ITEME7PIRU5IZKTI,ORDJ0VK8ZJLACQV,PRD5UEWQHNBDAW7,1,12845.0,12845.0
ITEM2TCHI9JTENXJ,ORDJ0VK8ZJLACQV,PRDDZC99I7I7AWG,3,48636.0,145908.0
ITEMRLQNBW3WR2JS,ORDJ0VK8ZJLACQV,PRDB2AK7R6KQ5P9,1,1545.0,1545.0
ITEMWYY5OVYF27KY,ORDJ0VK8ZJLACQV,PRD10WCSDULCA0K,3,27824.0,83472.0
ITEML7WLZ70SG65M,ORDAOKSC8SS70H1,PRD252RLCA621V5,3,14081.0,42243.0
ITEM467VSKT5MUYW,ORDAOKSC8SS70H1,PRD9L7JZNUSCKLQ,3,40030.0,120090.0
ITEML6S0ZRVO58AJ,ORDAOKSC8SS70H1,PRDTIO6K3GTT4YN,1,49932.0,49932.0
ITEMNYONQ6DTXC4Y,ORDS9CQNVUU0M0P,PRD972ZK4WK2XQM,3,25375.0,76125.0
ITEMJDN70WTAVBG1,ORDS9CQNVUU0M0P,PRDSAHO10I6G8KR,2,39277.0,78554.0
ITEM2XJYO1Z8E7DI,ORD2O5SJSAKG3EA,PRDELBKKF1BTNR2,2,32220.0,64440.0
ITEM4P3GZIKLFYBZ,ORD2IADWJVZND79,PRDTAGDI0NOVA58,1,11521.0,11521.0
ITEMANV4OB7GIHIK,ORD2IADWJVZND79,PRDO2T2TDS0ZEWQ,3,45714.0,137142.0
ITEMKPZRLRRVMPOH,ORD2IADWJVZND79,PRDTB7DJ2KQ1EGO,2,42805.0,85610.0
ITEMU5I9UENUELLR,ORD2IADWJVZND79,PRDCZZ2L5N8RLTU,1,46027.0,46027.0
